Brand,Customer Id,Online Order,Order Status,Product Class,Product Id,Product Line,Product Size,Transaction Date,Transaction Date1,Transaction Id,List Price,Product First Sold Date,Profit,Standard Cost
OHM Cycles,2156,True,Approved,high,6,Standard,medium,June,16-06-2017,16452,227.88,40649,91.15,136.73
OHM Cycles,3274,True,Approved,high,6,Standard,medium,June,24-06-2017,10881,227.88,40649,91.15,136.73
OHM Cycles,608,True,Approved,high,25,Standard,medium,June,13-06-2017,3612,2005.66,34170,802.26,1203.4
OHM Cycles,3458,True,Approved,high,25,Standard,medium,June,08-06-2017,14361,2005.66,42295,802.26,1203.4
OHM Cycles,2803,True,Approved,high,40,Standard,medium,June,21-06-2017,14185,1458.17,35560,583.27,874.9
OHM Cycles,787,True,Approved,high,40,Standard,medium,June,30-06-2017,3692,1458.17,36498,583.27,874.9
OHM Cycles,1801,True,Approved,high,40,Standard,medium,June,01-06-2017,15122,1458.17,38750,583.27,874.9
OHM Cycles,2483,True,Approved,high,40,Standard,medium,June,05-06-2017,4295,1458.17,38750,583.27,874.9
OHM Cycles,2465,True,Approved,high,40,Standard,medium,June,13-06-2017,8869,1458.17,38750,583.27,874.9
OHM Cycles,1161,True,Approved,high,40,Standard,medium,June,16-06-2017,8082,1458.17,38750,583.27,874.9
OHM Cycles,3285,True,Approved,high,40,Standard,medium,June,17-06-2017,3448,1458.17,38750,583.27,874.9
OHM Cycles,1328,True,Approved,high,40,Standard,medium,June,27-06-2017,4206,1458.17,38750,583.27,874.9
OHM Cycles,2542,True,Approved,high,40,Standard,medium,June,09-06-2017,6615,1458.17,40672,583.27,874.9
OHM Cycles,2088,True,Approved,high,51,Standard,medium,June,25-06-2017,16629,2005.66,33259,802.26,1203.4
OHM Cycles,1526,True,Approved,high,51,Standard,medium,June,09-06-2017,9812,2005.66,35470,802.26,1203.4
OHM Cycles,1579,True,Approved,high,51,Standard,medium,June,24-06-2017,10889,2005.66,35707,802.26,1203.4
OHM Cycles,1018,True,Approved,high,51,Standard,medium,June,24-06-2017,19996,2005.66,37823,802.26,1203.4
OHM Cycles,1385,True,Approved,high,51,Standard,medium,June,18-06-2017,11681,2005.66,41009,802.26,1203.4
OHM Cycles,3267,True,Approved,high,93,Standard,medium,June,04-06-2017,10424,1458.17,38991,583.27,874.9
OHM Cycles,2692,True,Approved,high,0,Standard,medium,March,03-03-2017,4826,227.88,37659,91.15,136.73
OHM Cycles,449,True,Approved,high,0,Standard,medium,March,05-03-2017,17690,227.88,37838,91.15,136.73
OHM Cycles,2219,True,Approved,high,0,Standard,medium,March,20-03-2017,11251,227.88,38258,91.15,136.73
OHM Cycles,2180,True,Approved,high,0,Standard,medium,March,15-03-2017,13209,227.88,41701,91.15,136.73
OHM Cycles,2783,True,Approved,high,6,Standard,medium,March,16-03-2017,18818,227.88,33549,91.15,136.73
OHM Cycles,1377,True,Approved,high,6,Standard,medium,March,02-03-2017,12155,227.88,37659,91.15,136.73
OHM Cycles,1629,True,Approved,high,6,Standard,medium,March,04-03-2017,6079,227.88,37659,91.15,136.73
OHM Cycles,3384,True,Approved,high,6,Standard,medium,March,09-03-2017,5515,227.88,37659,91.15,136.73
OHM Cycles,1048,True,Approved,high,6,Standard,medium,March,14-03-2017,2533,227.88,37659,91.15,136.73
OHM Cycles,2731,True,Approved,high,6,Standard,medium,March,01-03-2017,16977,227.88,38258,91.15,136.73
OHM Cycles,25,True,Approved,high,6,Standard,medium,March,08-03-2017,11765,227.88,38258,91.15,136.73
OHM Cycles,696,True,Approved,high,6,Standard,medium,March,20-03-2017,12586,227.88,39298,91.15,136.73
OHM Cycles,529,True,Approved,high,6,Standard,medium,March,23-03-2017,14190,227.88,41701,91.15,136.73
OHM Cycles,789,True,Approved,high,6,Standard,medium,March,23-03-2017,8249,227.88,41701,91.15,136.73
OHM Cycles,2887,True,Approved,high,25,Standard,medium,March,04-03-2017,11204,2005.66,33259,802.26,1203.4
OHM Cycles,3326,True,Approved,high,25,Standard,medium,March,04-03-2017,11342,2005.66,34170,802.26,1203.4
OHM Cycles,1930,True,Approved,high,25,Standard,medium,March,13-03-2017,14894,2005.66,41009,802.26,1203.4
OHM Cycles,2719,True,Approved,high,40,Standard,medium,March,18-03-2017,10951,1458.17,36498,583.27,874.9
OHM Cycles,1113,True,Approved,high,40,Standard,medium,March,12-03-2017,3006,1458.17,38750,583.27,874.9
OHM Cycles,2726,True,Approved,high,40,Standard,medium,March,14-03-2017,7254,1458.17,38750,583.27,874.9
OHM Cycles,3500,True,Approved,high,40,Standard,medium,March,14-03-2017,19836,1458.17,38750,583.27,874.9
OHM Cycles,818,True,Approved,high,40,Standard,medium,March,22-03-2017,15913,1458.17,38750,583.27,874.9
OHM Cycles,1530,True,Approved,high,40,Standard,medium,March,20-03-2017,3646,1458.17,39427,583.27,874.9
OHM Cycles,840,True,Approved,high,40,Standard,medium,March,19-03-2017,18697,1458.17,41848,583.27,874.9
OHM Cycles,3223,True,Approved,high,51,Standard,medium,March,27-03-2017,12673,2005.66,34170,802.26,1203.4
OHM Cycles,1901,True,Approved,high,51,Standard,medium,March,03-03-2017,11254,2005.66,41009,802.26,1203.4
OHM Cycles,867,True,Approved,high,51,Standard,medium,March,12-03-2017,8697,2005.66,41009,802.26,1203.4
OHM Cycles,1957,True,Approved,high,51,Standard,medium,March,21-03-2017,18431,2005.66,41009,802.26,1203.4
OHM Cycles,1027,True,Approved,high,51,Standard,medium,March,23-03-2017,10538,2005.66,41009,802.26,1203.4
OHM Cycles,941,True,Approved,high,51,Standard,medium,March,16-03-2017,16388,2005.66,41064,802.26,1203.4
OHM Cycles,973,True,Approved,high,93,Standard,medium,March,08-03-2017,10982,1458.17,38750,583.27,874.9
OHM Cycles,101,True,Approved,high,93,Standard,medium,March,23-03-2017,5150,1458.17,38750,583.27,874.9
OHM Cycles,2086,True,Approved,high,93,Standard,medium,March,25-03-2017,9216,1458.17,38750,583.27,874.9
OHM Cycles,2118,True,Approved,high,0,Standard,medium,May,08-05-2017,18702,227.88,37659,91.15,136.73
OHM Cycles,1356,True,Approved,high,0,Standard,medium,May,22-05-2017,11367,227.88,37659,91.15,136.73
OHM Cycles,3221,True,Approved,high,0,Standard,medium,May,06-05-2017,19102,227.88,40649,91.15,136.73
OHM Cycles,3313,True,Approved,high,0,Standard,medium,May,18-05-2017,3099,227.88,42560,91.15,136.73
OHM Cycles,870,True,Approved,high,6,Standard,medium,May,05-05-2017,14292,227.88,37659,91.15,136.73
OHM Cycles,1792,True,Approved,high,6,Standard,medium,May,12-05-2017,14434,227.88,37659,91.15,136.73
OHM Cycles,2574,True,Approved,high,6,Standard,medium,May,16-05-2017,6131,227.88,37659,91.15,136.73
OHM Cycles,1239,True,Approved,high,6,Standard,medium,May,18-05-2017,4319,227.88,37838,91.15,136.73
OHM Cycles,1969,True,Approved,high,6,Standard,medium,May,07-05-2017,7868,227.88,38258,91.15,136.73
OHM Cycles,2797,True,Approved,high,6,Standard,medium,May,04-05-2017,1778,227.88,39298,91.15,136.73
OHM Cycles,2363,True,Approved,high,6,Standard,medium,May,19-05-2017,15388,227.88,41701,91.15,136.73
OHM Cycles,1577,True,Approved,high,25,Standard,medium,May,17-05-2017,13193,2005.66,41009,802.26,1203.4
OHM Cycles,2691,True,Approved,high,40,Standard,medium,May,04-05-2017,17237,1458.17,38750,583.27,874.9
OHM Cycles,3401,True,Approved,high,40,Standard,medium,May,15-05-2017,16386,1458.17,39427,583.27,874.9
OHM Cycles,2656,True,Approved,high,40,Standard,medium,May,16-05-2017,11677,1458.17,39427,583.27,874.9
OHM Cycles,3075,True,Approved,high,40,Standard,medium,May,31-05-2017,14732,1458.17,39526,583.27,874.9
OHM Cycles,3079,True,Approved,high,40,Standard,medium,May,28-05-2017,2731,1458.17,40672,583.27,874.9
OHM Cycles,3240,True,Approved,high,51,Standard,medium,May,05-05-2017,15414,2005.66,33259,802.26,1203.4
OHM Cycles,2183,True,Approved,high,51,Standard,medium,May,30-05-2017,9902,2005.66,35470,802.26,1203.4
OHM Cycles,525,True,Approved,high,51,Standard,medium,May,21-05-2017,8490,2005.66,35707,802.26,1203.4
OHM Cycles,2321,True,Approved,high,51,Standard,medium,May,06-05-2017,10244,2005.66,37823,802.26,1203.4
OHM Cycles,865,True,Approved,high,51,Standard,medium,May,22-05-2017,4175,2005.66,41009,802.26,1203.4
OHM Cycles,2715,True,Approved,high,51,Standard,medium,May,22-05-2017,17270,2005.66,41009,802.26,1203.4
OHM Cycles,100,True,Approved,high,51,Standard,medium,May,10-05-2017,5925,2005.66,41848,802.26,1203.4
OHM Cycles,1541,True,Approved,high,51,Standard,medium,May,02-05-2017,18813,2005.66,42295,802.26,1203.4
OHM Cycles,1465,True,Approved,high,51,Standard,medium,May,04-05-2017,4102,2005.66,42295,802.26,1203.4
OHM Cycles,141,True,Approved,high,93,Standard,medium,May,12-05-2017,16066,1458.17,36498,583.27,874.9
OHM Cycles,2358,True,Approved,high,93,Standard,medium,May,02-05-2017,18411,1458.17,41848,583.27,874.9
OHM Cycles,2501,True,Approved,high,6,Standard,medium,November,05-11-2017,11012,227.88,33549,91.15,136.73
OHM Cycles,472,True,Approved,high,6,Standard,medium,November,11-11-2017,4983,227.88,38216,91.15,136.73
OHM Cycles,3002,True,Approved,high,6,Standard,medium,November,16-11-2017,5697,227.88,38216,91.15,136.73
OHM Cycles,1454,True,Approved,high,6,Standard,medium,November,04-11-2017,12789,227.88,42560,91.15,136.73
OHM Cycles,3463,True,Approved,high,40,Standard,medium,November,03-11-2017,12832,1458.17,38750,583.27,874.9
OHM Cycles,1501,True,Approved,high,40,Standard,medium,November,07-11-2017,4446,1458.17,38750,583.27,874.9
OHM Cycles,1498,True,Approved,high,40,Standard,medium,November,20-11-2017,12891,1458.17,39427,583.27,874.9
OHM Cycles,2300,True,Approved,high,51,Standard,medium,November,22-11-2017,8733,2005.66,33259,802.26,1203.4
OHM Cycles,2344,True,Approved,high,51,Standard,medium,November,13-11-2017,18341,2005.66,37823,802.26,1203.4
OHM Cycles,2364,True,Approved,high,51,Standard,medium,November,17-11-2017,19821,2005.66,39915,802.26,1203.4
OHM Cycles,2822,True,Approved,high,51,Standard,medium,November,20-11-2017,13905,2005.66,41009,802.26,1203.4
OHM Cycles,1030,True,Approved,high,51,Standard,medium,November,21-11-2017,19932,2005.66,41009,802.26,1203.4
OHM Cycles,2299,True,Approved,high,0,Standard,medium,October,24-10-2017,17370,227.88,37659,91.15,136.73
OHM Cycles,3375,True,Approved,high,0,Standard,medium,October,24-10-2017,1296,227.88,38258,91.15,136.73
OHM Cycles,1752,True,Approved,high,6,Standard,medium,October,03-10-2017,16227,227.88,37659,91.15,136.73
OHM Cycles,390,True,Approved,high,6,Standard,medium,October,15-10-2017,7034,227.88,37659,91.15,136.73
OHM Cycles,2705,True,Approved,high,6,Standard,medium,October,25-10-2017,15174,227.88,37659,91.15,136.73
OHM Cycles,2463,True,Approved,high,6,Standard,medium,October,27-10-2017,5623,227.88,37659,91.15,136.73
OHM Cycles,3045,True,Approved,high,6,Standard,medium,October,26-10-2017,19462,227.88,37838,91.15,136.73
OHM Cycles,762,True,Approved,high,6,Standard,medium,October,06-10-2017,7068,227.88,38216,91.15,136.73
OHM Cycles,894,True,Approved,high,25,Standard,medium,October,19-10-2017,13819,2005.66,33259,802.26,1203.4
OHM Cycles,2099,True,Approved,high,25,Standard,medium,October,10-10-2017,16882,2005.66,37220,802.26,1203.4
OHM Cycles,2468,True,Approved,high,25,Standard,medium,October,07-10-2017,1683,2005.66,41009,802.26,1203.4
OHM Cycles,688,True,Approved,high,25,Standard,medium,October,10-10-2017,14169,2005.66,41009,802.26,1203.4
OHM Cycles,564,True,Approved,high,25,Standard,medium,October,22-10-2017,18584,2005.66,41009,802.26,1203.4
OHM Cycles,2772,True,Approved,high,40,Standard,medium,October,18-10-2017,1152,1458.17,36498,583.27,874.9
OHM Cycles,596,True,Approved,high,40,Standard,medium,October,06-10-2017,1585,1458.17,38750,583.27,874.9
OHM Cycles,2845,True,Approved,high,40,Standard,medium,October,13-10-2017,3205,1458.17,38750,583.27,874.9
OHM Cycles,835,True,Approved,high,40,Standard,medium,October,23-10-2017,2704,1458.17,38750,583.27,874.9
OHM Cycles,219,True,Approved,high,40,Standard,medium,October,29-10-2017,11163,1458.17,38750,583.27,874.9
OHM Cycles,2348,True,Approved,high,40,Standard,medium,October,31-10-2017,15042,1458.17,38750,583.27,874.9
OHM Cycles,3047,True,Approved,high,40,Standard,medium,October,24-10-2017,10338,1458.17,40672,583.27,874.9
OHM Cycles,1227,True,Approved,high,40,Standard,medium,October,11-10-2017,8159,1458.17,41848,583.27,874.9
OHM Cycles,2523,True,Approved,high,51,Standard,medium,October,15-10-2017,13023,2005.66,37220,802.26,1203.4
OHM Cycles,1409,True,Approved,high,51,Standard,medium,October,06-10-2017,7106,2005.66,41009,802.26,1203.4
OHM Cycles,2440,True,Approved,high,51,Standard,medium,October,09-10-2017,7991,2005.66,41009,802.26,1203.4
OHM Cycles,2390,True,Approved,high,51,Standard,medium,October,22-10-2017,19319,2005.66,41009,802.26,1203.4
OHM Cycles,813,True,Approved,high,51,Standard,medium,October,25-10-2017,4266,2005.66,41009,802.26,1203.4
OHM Cycles,1156,True,Approved,high,51,Standard,medium,October,25-10-2017,18799,2005.66,41009,802.26,1203.4
OHM Cycles,424,True,Approved,high,93,Standard,medium,October,17-10-2017,7897,1458.17,38750,583.27,874.9
OHM Cycles,1173,True,Approved,high,0,Standard,medium,September,01-09-2017,1065,227.88,37659,91.15,136.73
OHM Cycles,2398,True,Approved,high,0,Standard,medium,September,08-09-2017,7474,227.88,38258,91.15,136.73
OHM Cycles,1946,True,Approved,high,6,Standard,medium,September,04-09-2017,16164,227.88,37659,91.15,136.73
OHM Cycles,315,True,Approved,high,6,Standard,medium,September,08-09-2017,2318,227.88,37659,91.15,136.73
OHM Cycles,127,True,Approved,high,6,Standard,medium,September,11-09-2017,11052,227.88,37659,91.15,136.73
OHM Cycles,3108,True,Approved,high,6,Standard,medium,September,28-09-2017,19154,227.88,37659,91.15,136.73
OHM Cycles,1774,True,Approved,high,6,Standard,medium,September,24-09-2017,7017,227.88,40649,91.15,136.73
OHM Cycles,1151,True,Approved,high,25,Standard,medium,September,23-09-2017,13799,2005.66,34170,802.26,1203.4
OHM Cycles,2347,True,Approved,high,25,Standard,medium,September,17-09-2017,7156,2005.66,41009,802.26,1203.4
OHM Cycles,3493,True,Approved,high,25,Standard,medium,September,28-09-2017,2020,2005.66,41009,802.26,1203.4
OHM Cycles,2825,True,Approved,high,40,Standard,medium,September,09-09-2017,11434,1458.17,34071,583.27,874.9
OHM Cycles,313,True,Approved,high,40,Standard,medium,September,12-09-2017,16307,1458.17,35560,583.27,874.9
OHM Cycles,3432,True,Approved,high,40,Standard,medium,September,15-09-2017,10930,1458.17,35560,583.27,874.9
OHM Cycles,2874,True,Approved,high,40,Standard,medium,September,21-09-2017,1195,1458.17,38750,583.27,874.9
OHM Cycles,2527,True,Approved,high,40,Standard,medium,September,10-09-2017,17310,1458.17,39526,583.27,874.9
OHM Cycles,2960,True,Approved,high,51,Standard,medium,September,08-09-2017,16902,2005.66,34170,802.26,1203.4
OHM Cycles,310,True,Approved,high,51,Standard,medium,September,19-09-2017,14920,2005.66,39915,802.26,1203.4
OHM Cycles,1557,True,Approved,high,51,Standard,medium,September,14-09-2017,11846,2005.66,41009,802.26,1203.4
OHM Cycles,3308,True,Approved,high,51,Standard,medium,September,27-09-2017,3760,2005.66,41009,802.26,1203.4
OHM Cycles,2827,True,Approved,high,93,Standard,medium,September,07-09-2017,19931,1458.17,38750,583.27,874.9
OHM Cycles,748,True,Approved,high,93,Standard,medium,September,16-09-2017,17957,1458.17,38750,583.27,874.9
Solex,1438,True,Approved,high,17,Standard,medium,April,08-04-2017,3611,1024.66,34244,409.86,614.8
Solex,91,True,Approved,high,17,Standard,medium,April,23-04-2017,7417,1024.66,34244,409.86,614.8
Solex,508,True,Approved,high,17,Standard,medium,April,17-04-2017,3944,1024.66,34996,409.86,614.8
Solex,528,True,Approved,high,17,Standard,medium,April,12-04-2017,3120,1024.66,35378,409.86,614.8
Solex,2821,True,Approved,high,17,Standard,medium,April,13-04-2017,3587,1024.66,35378,409.86,614.8
Solex,3200,True,Approved,high,17,Standard,medium,April,18-04-2017,3784,1024.66,35378,409.86,614.8
Solex,1479,True,Approved,high,17,Standard,medium,April,19-04-2017,10626,1024.66,35378,409.86,614.8
Solex,209,True,Approved,high,17,Standard,medium,April,02-04-2017,19100,1024.66,38647,409.86,614.8
Solex,3077,True,Approved,high,17,Standard,medium,April,14-04-2017,13087,1024.66,40487,409.86,614.8
Solex,3349,True,Approved,high,30,Standard,medium,April,12-04-2017,15094,748.17,33552,299.27,448.9
Solex,1010,True,Approved,high,30,Standard,medium,April,30-04-2017,11110,748.17,33552,299.27,448.9
Solex,1985,True,Approved,high,30,Standard,medium,April,01-04-2017,6717,748.17,37698,299.27,448.9
Solex,117,True,Approved,high,30,Standard,medium,April,12-04-2017,12718,748.17,42105,299.27,448.9
Solex,2942,True,Approved,high,6,Standard,medium,August,06-08-2017,15727,748.17,33552,299.27,448.9
Solex,2049,True,Approved,high,6,Standard,medium,August,08-08-2017,8778,748.17,33552,299.27,448.9
Solex,784,True,Approved,high,6,Standard,medium,August,09-08-2017,3634,748.17,36361,299.27,448.9
Solex,2304,True,Approved,high,17,Standard,medium,August,09-08-2017,2105,1024.66,34165,409.86,614.8
Solex,48,True,Approved,high,17,Standard,medium,August,03-08-2017,11103,1024.66,34244,409.86,614.8
Solex,103,True,Approved,high,17,Standard,medium,August,17-08-2017,3965,1024.66,35160,409.86,614.8
Solex,3150,True,Approved,high,17,Standard,medium,August,07-08-2017,9885,1024.66,35378,409.86,614.8
Solex,2641,True,Approved,high,17,Standard,medium,August,01-08-2017,16297,1024.66,40303,409.86,614.8
Solex,198,True,Approved,high,30,Standard,medium,August,16-08-2017,15013,748.17,33552,299.27,448.9
Solex,581,True,Approved,high,30,Standard,medium,August,21-08-2017,4920,748.17,34527,299.27,448.9
Solex,120,True,Approved,high,62,Standard,medium,August,23-08-2017,11745,1024.66,35160,409.86,614.8
Solex,993,True,Approved,high,6,Standard,medium,December,23-12-2017,15823,748.17,33552,299.27,448.9
Solex,3057,True,Approved,high,17,Standard,medium,December,01-12-2017,17490,1024.66,35378,409.86,614.8
Solex,1018,True,Approved,high,17,Standard,medium,December,04-12-2017,9770,1024.66,35378,409.86,614.8
Solex,2880,True,Approved,high,17,Standard,medium,December,12-12-2017,5073,1024.66,35378,409.86,614.8
Solex,203,True,Approved,high,17,Standard,medium,December,19-12-2017,19442,1024.66,35378,409.86,614.8
Solex,593,True,Approved,high,17,Standard,medium,December,29-12-2017,6987,1024.66,35378,409.86,614.8
Solex,1861,True,Approved,high,17,Standard,medium,December,01-12-2017,2292,1024.66,39880,409.86,614.8
Solex,1884,True,Approved,high,17,Standard,medium,December,06-12-2017,11969,1024.66,39880,409.86,614.8
Solex,1723,True,Approved,high,17,Standard,medium,December,13-12-2017,11666,1024.66,40670,409.86,614.8
Solex,133,True,Approved,high,17,Standard,medium,December,04-12-2017,4203,1024.66,41345,409.86,614.8
Solex,2451,True,Approved,high,17,Standard,medium,December,13-12-2017,18039,1024.66,42404,409.86,614.8
Solex,2954,True,Approved,high,30,Standard,medium,December,14-12-2017,1478,748.17,33552,299.27,448.9
